,0,1,2,3,4,5,6,7,8,9
9392,28,15,0,0,1,0,0,0,1,0
9393,27,15,0,1,0,0,0,0,1,0
9394,26,15,0,1,0,0,0,1,0,1
9395,28,19,0,0,1,0,0,1,0,0
9396,27,19,0,1,0,0,0,0,1,0
9397,26,19,0,1,0,0,0,1,0,1
9398,16,2,0,0,0,1,0,0,1,0
9399,16,1,0,0,1,0,0,0,1,0
9400,16,0,0,0,1,0,0,1,0,1
9401,28,16,0,0,1,0,0,0,1,0
9402,27,16,0,1,0,0,0,0,1,0
9403,26,16,0,1,0,0,0,1,0,1
9404,14,1,0,1,0,0,0,1,0,0
9405,13,1,0,1,0,0,0,1,0,0
9406,13,0,0,0,1,0,1,0,0,1
9407,27,15,0,1,0,0,0,0,1,0
9408,27,14,0,0,1,0,1,0,0,0
9409,26,14,0,1,0,0,0,0,1,1
9410,25,1,0,1,0,0,0,1,0,0
9411,24,1,0,1,0,0,0,1,0,0
9412,24,0,0,0,1,0,1,0,0,1
9413,7,13,0,1,0,0,0,1,0,0
9414,6,13,0,1,0,0,0,1,0,0
9415,5,13,0,1,0,0,0,1,0,1
9416,28,15,0,0,1,0,0,0,1,0
9417,27,15,0,1,0,0,0,0,1,0
9418,26,15,0,1,0,0,0,1,0,1
9419,28,15,0,0,1,0,0,0,1,0
9420,27,15,0,1,0,0,0,0,1,0
9421,26,15,0,1,0,0,0,1,0,1
9422,5,2,0,1,0,0,0,0,1,0
9423,4,2,0,1,0,0,0,1,0,0
9424,4,3,1,0,0,0,0,0,1,1
9425,28,19,0,0,1,0,0,0,1,0
9426,27,19,0,1,0,0,0,0,1,0
9427,26,19,0,1,0,0,0,1,0,1
9428,12,28,0,1,0,0,1,0,0,0
9429,11,28,0,1,0,0,0,1,0,0
9430,11,29,1,0,0,0,0,0,1,1
9431,11,1,0,1,0,0,0,1,0,0
9432,10,1,0,1,0,0,0,1,0,0
9433,10,0,0,0,1,0,1,0,0,1
9434,28,15,1,0,0,0,0,1,0,0
9435,27,15,0,1,0,0,1,0,0,0
9436,26,15,0,1,0,0,0,1,0,1
9437,28,27,0,0,0,1,1,0,0,0
9438,28,28,1,0,0,0,1,0,0,0
9439,29,28,0,0,0,1,0,0,1,1
9440,6,3,0,0,1,0,0,0,1,0
9441,5,3,0,1,0,0,0,0,1,0
9442,4,3,0,1,0,0,0,1,0,1
9443,27,22,1,0,0,0,0,0,1,0
9444,28,22,0,0,0,1,0,0,1,0
9445,29,22,0,0,0,1,0,1,0,1
9446,28,15,0,0,1,0,0,1,0,0
9447,27,15,0,1,0,0,0,0,1,0
9448,26,15,0,1,0,0,0,1,0,1
9449,28,10,1,0,0,0,1,0,0,0
9450,28,11,1,0,0,0,0,1,0,0
9451,29,11,0,0,0,1,0,0,1,1
9452,28,9,0,0,0,1,0,0,1,0
9453,28,10,1,0,0,0,1,0,0,0
9454,29,10,0,0,0,1,0,0,1,1
9455,27,15,0,1,0,0,0,0,1,0
9456,27,14,0,0,1,0,1,0,0,0
9457,26,14,0,1,0,0,0,0,1,1
9458,27,18,0,1,0,0,1,0,0,0
9459,27,17,0,0,1,0,1,0,0,0
9460,26,17,0,1,0,0,0,0,1,1
9461,16,2,0,0,1,0,0,1,0,0
9462,16,1,0,0,1,0,0,1,0,0
9463,16,0,0,0,1,0,0,1,0,1
9464,25,1,0,1,0,0,0,0,1,0
9465,24,1,0,1,0,0,0,1,0,0
9466,24,0,0,0,1,0,1,0,0,1
9467,12,1,0,0,1,0,0,1,0,0
9468,11,1,0,1,0,0,0,0,1,0
9469,11,0,0,0,1,0,1,0,0,1
9470,7,1,0,0,0,1,1,0,0,0
9471,8,1,0,0,0,1,0,1,0,0
9472,8,0,0,0,1,0,0,0,1,1
9473,13,28,0,1,0,0,0,1,0,0
9474,12,28,0,1,0,0,0,1,0,0
9475,12,29,1,0,0,0,0,0,1,1
9476,13,28,1,0,0,0,1,0,0,0
9477,12,28,0,1,0,0,1,0,0,0
9478,12,29,1,0,0,0,0,0,1,1
9479,27,15,0,0,1,0,1,0,0,0
9480,27,14,0,0,1,0,0,1,0,0
9481,26,14,0,1,0,0,0,0,1,1
9482,27,22,1,0,0,0,0,0,1,0
9483,28,22,0,0,0,1,0,0,1,0
9484,29,22,0,0,0,1,0,1,0,1
9485,14,2,0,1,0,0,0,0,1,0
9486,14,1,0,0,1,0,1,0,0,0
9487,14,0,0,0,1,0,0,1,0,1
9488,14,1,0,1,0,0,0,1,0,0
9489,13,1,0,1,0,0,0,1,0,0
9490,13,0,0,0,1,0,1,0,0,1
9491,2,24,1,0,0,0,0,0,1,0
9492,1,24,0,1,0,0,1,0,0,0
9493,0,24,0,1,0,0,0,1,0,1
9494,28,15,0,0,1,0,0,1,0,0
9495,27,15,0,1,0,0,0,0,1,0
9496,26,15,0,1,0,0,0,1,0,1
9497,27,18,0,1,0,0,0,0,1,0
9498,27,17,0,0,1,0,1,0,0,0
9499,26,17,0,1,0,0,0,0,1,1
9500,28,19,1,0,0,0,1,0,0,0
9501,27,19,0,1,0,0,1,0,0,0
9502,26,19,0,1,0,0,0,1,0,1
9503,27,22,1,0,0,0,0,0,1,0
9504,28,22,0,0,0,1,0,0,1,0
9505,29,22,0,0,0,1,0,1,0,1
9506,14,2,0,0,1,0,0,1,0,0
9507,14,1,0,0,1,0,0,1,0,0
9508,14,0,0,0,1,0,0,1,0,1
9509,27,22,1,0,0,0,0,1,0,0
9510,28,22,0,0,0,1,0,0,1,0
9511,29,22,0,0,0,1,0,1,0,1
9512,28,16,1,0,0,0,1,0,0,0
9513,27,16,0,1,0,0,1,0,0,0
9514,26,16,0,1,0,0,0,1,0,1
9515,28,16,1,0,0,0,1,0,0,0
9516,27,16,0,1,0,0,1,0,0,0
9517,26,16,0,1,0,0,0,1,0,1
9518,28,22,0,0,0,1,1,0,0,0
9519,28,21,0,0,1,0,0,0,1,0
9520,29,21,0,0,0,1,1,0,0,1
9521,13,1,0,0,1,0,1,0,0,0
9522,12,1,0,1,0,0,0,0,1,0
9523,12,0,0,0,1,0,1,0,0,1
9524,28,16,1,0,0,0,1,0,0,0
9525,27,16,0,1,0,0,1,0,0,0
9526,26,16,0,1,0,0,0,1,0,1
9527,2,10,1,0,0,0,0,1,0,0
9528,1,10,0,1,0,0,1,0,0,0
9529,0,10,0,1,0,0,0,1,0,1
9530,27,15,0,1,0,0,0,0,1,0
9531,27,14,0,0,1,0,1,0,0,0
9532,26,14,0,1,0,0,0,0,1,1
9533,27,18,0,0,1,0,1,0,0,0
9534,27,17,0,0,1,0,0,1,0,0
9535,26,17,0,1,0,0,0,0,1,1
9536,27,22,1,0,0,0,0,1,0,0
9537,28,22,0,0,0,1,0,0,1,0
9538,29,22,0,0,0,1,0,1,0,1
9539,27,18,0,0,1,0,1,0,0,0
9540,27,17,0,0,1,0,0,1,0,0
9541,26,17,0,1,0,0,0,0,1,1
9542,27,15,0,1,0,0,0,0,1,0
9543,27,14,0,0,1,0,1,0,0,0
9544,26,14,0,1,0,0,0,0,1,1
9545,28,16,0,0,1,0,0,0,1,0
9546,27,16,0,1,0,0,0,0,1,0
9547,26,16,0,1,0,0,0,1,0,1
9548,27,18,0,0,1,0,0,1,0,0
9549,27,17,0,0,1,0,0,1,0,0
9550,26,17,0,1,0,0,0,0,1,1
9551,13,1,0,0,1,0,1,0,0,0
9552,12,1,0,1,0,0,0,0,1,0
9553,12,0,0,0,1,0,1,0,0,1
9554,28,15,0,0,1,0,0,1,0,0
9555,27,15,0,1,0,0,0,0,1,0
9556,26,15,0,1,0,0,0,1,0,1
9557,28,16,1,0,0,0,1,0,0,0
9558,27,16,0,1,0,0,1,0,0,0
9559,26,16,0,1,0,0,0,1,0,1
9560,7,2,0,0,0,1,0,1,0,0
9561,7,1,0,0,1,0,0,0,1,0
9562,7,0,0,0,1,0,0,1,0,1
9563,1,8,0,1,0,0,0,1,0,0
9564,1,9,1,0,0,0,0,0,1,0
9565,0,9,0,1,0,0,1,0,0,1
9566,11,1,0,0,1,0,1,0,0,0
9567,10,1,0,1,0,0,0,0,1,0
9568,10,0,0,0,1,0,1,0,0,1
9569,28,16,0,0,1,0,0,1,0,0
9570,27,16,0,1,0,0,0,0,1,0
9571,26,16,0,1,0,0,0,1,0,1
9572,25,1,0,1,0,0,0,1,0,0
9573,24,1,0,1,0,0,0,1,0,0
9574,24,0,0,0,1,0,1,0,0,1
9575,6,12,0,1,0,0,1,0,0,0
9576,5,12,0,1,0,0,0,1,0,0
9577,5,13,1,0,0,0,0,0,1,1
9578,27,22,0,0,1,0,0,1,0,0
9579,28,22,0,0,0,1,1,0,0,0
9580,29,22,0,0,0,1,0,1,0,1
9581,27,22,1,0,0,0,0,0,1,0
9582,28,22,0,0,0,1,0,0,1,0
9583,29,22,0,0,0,1,0,1,0,1
9584,13,1,0,0,1,0,1,0,0,0
9585,12,1,0,1,0,0,0,0,1,0
9586,12,0,0,0,1,0,1,0,0,1
9587,11,26,0,1,0,0,0,0,1,0
9588,11,27,1,0,0,0,0,0,1,0
9589,10,27,0,1,0,0,1,0,0,1
9590,28,19,0,0,1,0,0,0,1,0
9591,27,19,0,1,0,0,0,0,1,0
9592,26,19,0,1,0,0,0,1,0,1
9593,28,16,0,0,1,0,0,1,0,0
9594,27,16,0,1,0,0,0,0,1,0
9595,26,16,0,1,0,0,0,1,0,1
9596,3,4,0,0,1,0,1,0,0,0
9597,4,4,0,0,0,1,1,0,0,0
9598,4,3,0,0,1,0,0,0,1,1
9599,15,1,0,0,0,1,1,0,0,0
9600,16,1,0,0,0,1,0,1,0,0
9601,16,0,0,0,1,0,0,0,1,1
9602,28,19,0,0,1,0,0,0,1,0
9603,27,19,0,1,0,0,0,0,1,0
9604,26,19,0,1,0,0,0,1,0,1
9605,25,1,0,1,0,0,0,0,1,0
9606,24,1,0,1,0,0,0,1,0,0
9607,24,0,0,0,1,0,1,0,0,1
9608,1,19,0,1,0,0,1,0,0,0
9609,1,18,0,0,1,0,1,0,0,0
9610,0,18,0,1,0,0,0,0,1,1
9611,13,1,0,1,0,0,0,0,1,0
9612,12,1,0,1,0,0,0,1,0,0
9613,12,0,0,0,1,0,1,0,0,1
9614,6,2,0,1,0,0,1,0,0,0
9615,6,1,0,0,1,0,1,0,0,0
9616,6,0,0,0,1,0,0,1,0,1
9617,14,1,0,1,0,0,0,1,0,0
9618,13,1,0,1,0,0,0,1,0,0
9619,13,0,0,0,1,0,1,0,0,1
9620,28,22,0,0,1,0,0,1,0,0
9621,28,21,0,0,1,0,0,1,0,0
9622,29,21,0,0,0,1,1,0,0,1
9623,28,17,0,0,1,0,0,0,1,0
9624,28,16,0,0,1,0,0,1,0,0
9625,29,16,0,0,0,1,1,0,0,1
9626,27,16,0,1,0,0,0,0,1,0
9627,27,15,0,0,1,0,1,0,0,0
9628,26,15,0,1,0,0,0,0,1,1
9629,27,20,1,0,0,0,0,0,1,0
9630,27,21,1,0,0,0,0,1,0,0
9631,26,21,0,1,0,0,1,0,0,1
9632,13,1,0,1,0,0,0,1,0,0
9633,12,1,0,1,0,0,0,1,0,0
9634,12,0,0,0,1,0,1,0,0,1
9635,28,11,0,0,0,1,0,0,1,0
9636,28,12,1,0,0,0,1,0,0,0
9637,29,12,0,0,0,1,0,0,1,1
9638,27,16,0,1,0,0,1,0,0,0
9639,27,15,0,0,1,0,1,0,0,0
9640,26,15,0,1,0,0,0,0,1,1
9641,27,20,1,0,0,0,0,0,1,0
9642,27,21,1,0,0,0,0,1,0,0
9643,26,21,0,1,0,0,1,0,0,1
9644,13,1,0,1,0,0,0,1,0,0
9645,12,1,0,1,0,0,0,1,0,0
9646,12,0,0,0,1,0,1,0,0,1
9647,13,1,0,1,0,0,0,0,1,0
9648,12,1,0,1,0,0,0,1,0,0
9649,12,0,0,0,1,0,1,0,0,1
9650,2,6,0,1,0,0,0,1,0,0
9651,1,6,0,1,0,0,0,1,0,0
9652,0,6,0,1,0,0,0,1,0,1
9653,28,17,0,0,1,0,0,1,0,0
9654,28,16,0,0,1,0,0,1,0,0
9655,29,16,0,0,0,1,1,0,0,1
9656,2,25,1,0,0,0,0,1,0,0
9657,1,25,0,1,0,0,1,0,0,0
9658,0,25,0,1,0,0,0,1,0,1
9659,2,10,1,0,0,0,0,1,0,0
9660,1,10,0,1,0,0,1,0,0,0
9661,0,10,0,1,0,0,0,1,0,1
9662,27,16,0,0,1,0,1,0,0,0
9663,27,15,0,0,1,0,0,1,0,0
9664,26,15,0,1,0,0,0,0,1,1
9665,27,20,1,0,0,0,0,0,1,0
9666,27,21,1,0,0,0,0,1,0,0
9667,26,21,0,1,0,0,1,0,0,1
9668,26,27,0,1,0,0,1,0,0,0
9669,26,26,0,0,1,0,1,0,0,0
9670,26,25,0,0,1,0,0,1,0,1
9671,10,2,0,0,1,0,1,0,0,0
9672,10,1,0,0,1,0,0,1,0,0
9673,10,0,0,0,1,0,0,1,0,1
9674,27,20,1,0,0,0,0,0,1,0
9675,27,21,1,0,0,0,0,1,0,0
9676,26,21,0,1,0,0,1,0,0,1
9677,27,22,0,0,1,0,1,0,0,0
9678,28,22,0,0,0,1,1,0,0,0
9679,29,22,0,0,0,1,0,1,0,1
9680,20,28,1,0,0,0,1,0,0,0
9681,19,28,0,1,0,0,1,0,0,0
9682,19,29,1,0,0,0,0,0,1,1
9683,7,2,0,0,0,1,1,0,0,0
9684,7,1,0,0,1,0,0,0,1,0
9685,7,0,0,0,1,0,0,1,0,1
9686,28,11,0,0,0,1,0,0,1,0
9687,28,12,1,0,0,0,1,0,0,0
9688,29,12,0,0,0,1,0,0,1,1
9689,28,11,0,0,0,1,0,0,1,0
9690,28,12,1,0,0,0,1,0,0,0
9691,29,12,0,0,0,1,0,0,1,1
9692,14,1,0,0,1,0,0,0,1,0
9693,13,1,0,1,0,0,0,0,1,0
9694,13,0,0,0,1,0,1,0,0,1
9695,27,16,0,1,0,0,0,0,1,0
9696,27,15,0,0,1,0,1,0,0,0
9697,26,15,0,1,0,0,0,0,1,1
9698,27,22,0,0,1,0,1,0,0,0
9699,28,22,0,0,0,1,1,0,0,0
9700,29,22,0,0,0,1,0,1,0,1
9701,27,16,0,1,0,0,1,0,0,0
9702,27,15,0,0,1,0,1,0,0,0
9703,26,15,0,1,0,0,0,0,1,1
9704,5,2,0,1,0,0,0,1,0,0
9705,4,2,0,1,0,0,0,1,0,0
9706,4,3,1,0,0,0,0,0,1,1
9707,13,1,0,1,0,0,0,1,0,0
9708,12,1,0,1,0,0,0,1,0,0
9709,12,0,0,0,1,0,1,0,0,1
9710,15,28,1,0,0,0,1,0,0,0
9711,14,28,0,1,0,0,1,0,0,0
9712,14,29,1,0,0,0,0,0,1,1
9713,28,11,0,0,0,1,0,0,1,0
9714,28,12,1,0,0,0,1,0,0,0
9715,29,12,0,0,0,1,0,0,1,1
9716,27,20,1,0,0,0,0,0,1,0
9717,27,21,1,0,0,0,0,1,0,0
9718,26,21,0,1,0,0,1,0,0,1
9719,27,22,0,0,1,0,0,1,0,0
9720,28,22,0,0,0,1,1,0,0,0
9721,29,22,0,0,0,1,0,1,0,1
9722,27,16,0,0,1,0,0,1,0,0
9723,27,15,0,0,1,0,0,1,0,0
9724,26,15,0,1,0,0,0,0,1,1
9725,28,22,0,0,0,1,0,0,1,0
9726,28,21,0,0,1,0,0,0,1,0
9727,29,21,0,0,0,1,1,0,0,1
9728,28,10,1,0,0,0,0,1,0,0
9729,28,11,1,0,0,0,0,1,0,0
9730,29,11,0,0,0,1,0,0,1,1
9731,7,13,1,0,0,0,0,0,1,0
9732,6,13,0,1,0,0,1,0,0,0
9733,5,13,0,1,0,0,0,1,0,1
9734,27,18,0,0,1,0,0,1,0,0
9735,27,17,0,0,1,0,0,1,0,0
9736,26,17,0,1,0,0,0,0,1,1
9737,27,16,0,1,0,0,1,0,0,0
9738,27,15,0,0,1,0,1,0,0,0
9739,26,15,0,1,0,0,0,0,1,1
9740,1,8,1,0,0,0,0,1,0,0
9741,1,9,1,0,0,0,0,1,0,0
9742,0,9,0,1,0,0,1,0,0,1
9743,11,1,0,0,1,0,0,1,0,0
9744,10,1,0,1,0,0,0,0,1,0
9745,10,0,0,0,1,0,1,0,0,1
9746,28,11,0,0,0,1,0,0,1,0
9747,28,12,1,0,0,0,1,0,0,0
9748,29,12,0,0,0,1,0,0,1,1
9749,28,11,0,0,0,1,0,0,1,0
9750,28,12,1,0,0,0,1,0,0,0
9751,29,12,0,0,0,1,0,0,1,1
9752,27,18,0,1,0,0,0,0,1,0
9753,27,17,0,0,1,0,1,0,0,0
9754,26,17,0,1,0,0,0,0,1,1
9755,28,11,0,0,0,1,0,0,1,0
9756,28,12,1,0,0,0,1,0,0,0
9757,29,12,0,0,0,1,0,0,1,1
9758,27,16,0,1,0,0,1,0,0,0
9759,27,15,0,0,1,0,1,0,0,0
9760,26,15,0,1,0,0,0,0,1,1
9761,28,17,0,0,0,1,0,0,1,0
9762,28,16,0,0,1,0,0,0,1,0
9763,29,16,0,0,0,1,1,0,0,1
9764,28,17,0,0,0,1,0,0,1,0
9765,28,16,0,0,1,0,0,0,1,0
9766,29,16,0,0,0,1,1,0,0,1
9767,27,22,1,0,0,0,0,0,1,0
9768,28,22,0,0,0,1,0,0,1,0
9769,29,22,0,0,0,1,0,1,0,1
9770,28,17,0,0,0,1,1,0,0,0
9771,28,16,0,0,1,0,0,0,1,0
9772,29,16,0,0,0,1,1,0,0,1
9773,2,7,0,0,1,0,1,0,0,0
9774,1,7,0,1,0,0,0,0,1,0
9775,0,7,0,1,0,0,0,1,0,1
9776,13,1,0,1,0,0,0,0,1,0
9777,12,1,0,1,0,0,0,1,0,0
9778,12,0,0,0,1,0,1,0,0,1
9779,28,17,0,0,0,1,0,0,1,0
9780,28,16,0,0,1,0,0,0,1,0
9781,29,16,0,0,0,1,1,0,0,1
9782,27,18,0,1,0,0,1,0,0,0
9783,27,17,0,0,1,0,1,0,0,0
9784,26,17,0,1,0,0,0,0,1,1
9785,1,5,0,1,0,0,0,1,0,0
9786,1,6,1,0,0,0,0,0,1,0
9787,0,6,0,1,0,0,1,0,0,1
9788,27,22,1,0,0,0,0,0,1,0
9789,28,22,0,0,0,1,0,0,1,0
9790,29,22,0,0,0,1,0,1,0,1
9791,27,14,0,0,1,0,0,1,0,0
9792,27,13,0,0,1,0,0,1,0,0
9793,26,13,0,1,0,0,0,0,1,1
9794,8,1,0,1,0,0,0,1,0,0
9795,7,1,0,1,0,0,0,1,0,0
9796,7,0,0,0,1,0,1,0,0,1
9797,27,18,0,1,0,0,1,0,0,0
9798,27,17,0,0,1,0,1,0,0,0
9799,26,17,0,1,0,0,0,0,1,1
9800,14,1,0,1,0,0,0,1,0,0
9801,13,1,0,1,0,0,0,1,0,0
9802,13,0,0,0,1,0,1,0,0,1
9803,28,11,0,0,0,1,0,0,1,0
9804,28,12,1,0,0,0,1,0,0,0
9805,29,12,0,0,0,1,0,0,1,1
9806,10,2,0,0,1,0,1,0,0,0
9807,10,1,0,0,1,0,0,1,0,0
9808,10,0,0,0,1,0,0,1,0,1
9809,10,1,0,0,1,0,1,0,0,0
9810,11,1,0,0,0,1,1,0,0,0
9811,11,0,0,0,1,0,0,0,1,1
9812,10,2,0,1,0,0,1,0,0,0
9813,10,1,0,0,1,0,1,0,0,0
9814,10,0,0,0,1,0,0,1,0,1
9815,15,28,1,0,0,0,0,1,0,0
9816,14,28,0,1,0,0,1,0,0,0
9817,14,29,1,0,0,0,0,0,1,1
9818,28,11,0,0,0,1,0,0,1,0
9819,28,12,1,0,0,0,1,0,0,0
9820,29,12,0,0,0,1,0,0,1,1
9821,27,18,0,0,1,0,0,1,0,0
9822,27,17,0,0,1,0,0,1,0,0
9823,26,17,0,1,0,0,0,0,1,1
9824,27,22,1,0,0,0,0,0,1,0
9825,28,22,0,0,0,1,0,0,1,0
9826,29,22,0,0,0,1,0,1,0,1
9827,7,1,0,1,0,0,0,0,1,0
9828,6,1,0,1,0,0,0,1,0,0
9829,6,0,0,0,1,0,1,0,0,1
9830,27,16,0,1,0,0,1,0,0,0
9831,27,15,0,0,1,0,1,0,0,0
9832,26,15,0,1,0,0,0,0,1,1
9833,4,5,0,0,1,0,0,0,1,0
9834,4,4,0,0,1,0,0,1,0,0
9835,4,3,0,0,1,0,0,1,0,1
9836,28,17,0,0,0,1,0,0,1,0
9837,28,16,0,0,1,0,0,0,1,0
9838,29,16,0,0,0,1,1,0,0,1
9839,10,26,0,1,0,0,0,1,0,0
9840,9,26,0,1,0,0,0,1,0,0
9841,9,27,1,0,0,0,0,0,1,1
9842,11,28,0,1,0,0,1,0,0,0
9843,10,28,0,1,0,0,0,1,0,0
9844,10,27,0,0,1,0,1,0,0,1
9845,28,17,0,0,0,1,0,0,1,0
9846,28,16,0,0,1,0,0,0,1,0
9847,29,16,0,0,0,1,1,0,0,1
9848,27,8,0,0,1,0,1,0,0,0
9849,28,8,0,0,0,1,1,0,0,0
9850,29,8,0,0,0,1,0,1,0,1
9851,26,2,0,1,0,0,0,0,1,0
9852,26,1,0,0,1,0,1,0,0,0
9853,26,0,0,0,1,0,0,1,0,1
9854,27,16,0,0,1,0,0,1,0,0
9855,27,15,0,0,1,0,0,1,0,0
9856,26,15,0,1,0,0,0,0,1,1
9857,27,20,1,0,0,0,0,1,0,0
9858,27,21,1,0,0,0,0,1,0,0
9859,26,21,0,1,0,0,1,0,0,1
9860,27,16,0,1,0,0,1,0,0,0
9861,27,15,0,0,1,0,1,0,0,0
9862,26,15,0,1,0,0,0,0,1,1
9863,10,26,0,1,0,0,0,1,0,0
9864,9,26,0,1,0,0,0,1,0,0
9865,9,27,1,0,0,0,0,0,1,1
9866,27,16,0,1,0,0,1,0,0,0
9867,27,15,0,0,1,0,1,0,0,0
9868,26,15,0,1,0,0,0,0,1,1
9869,28,3,0,0,1,0,0,1,0,0
9870,28,2,0,0,1,0,0,1,0,0
9871,29,2,0,0,0,1,1,0,0,1
9872,26,2,0,1,0,0,0,1,0,0
9873,26,1,0,0,1,0,1,0,0,0
9874,26,0,0,0,1,0,0,1,0,1
9875,1,7,0,1,0,0,0,1,0,0
9876,1,6,0,0,1,0,1,0,0,0
9877,0,6,0,1,0,0,0,0,1,1
9878,28,22,0,0,1,0,0,0,1,0
9879,28,21,0,0,1,0,0,1,0,0
9880,29,21,0,0,0,1,1,0,0,1
9881,28,22,0,0,1,0,0,0,1,0
9882,28,21,0,0,1,0,0,1,0,0
9883,29,21,0,0,0,1,1,0,0,1
9884,27,16,0,1,0,0,1,0,0,0
9885,27,15,0,0,1,0,1,0,0,0
9886,26,15,0,1,0,0,0,0,1,1
9887,20,28,1,0,0,0,0,0,1,0
9888,19,28,0,1,0,0,1,0,0,0
9889,19,29,1,0,0,0,0,0,1,1
9890,10,1,0,0,1,0,0,1,0,0
9891,9,1,0,1,0,0,0,0,1,0
9892,9,0,0,0,1,0,1,0,0,1
9893,27,20,1,0,0,0,0,0,1,0
9894,27,21,1,0,0,0,0,1,0,0
9895,26,21,0,1,0,0,1,0,0,1
9896,1,19,0,1,0,0,1,0,0,0
9897,1,18,0,0,1,0,1,0,0,0
9898,0,18,0,1,0,0,0,0,1,1
9899,2,18,0,1,0,0,0,0,1,0
9900,1,18,0,1,0,0,0,1,0,0
9901,0,18,0,1,0,0,0,1,0,1
9902,28,22,0,0,1,0,0,0,1,0
9903,28,21,0,0,1,0,0,1,0,0
9904,29,21,0,0,0,1,1,0,0,1
9905,27,16,0,0,1,0,1,0,0,0
9906,27,15,0,0,1,0,0,1,0,0
9907,26,15,0,1,0,0,0,0,1,1
9908,27,16,0,1,0,0,1,0,0,0
9909,27,15,0,0,1,0,1,0,0,0
9910,26,15,0,1,0,0,0,0,1,1
9911,10,1,0,0,1,0,1,0,0,0
9912,9,1,0,1,0,0,0,0,1,0
9913,9,0,0,0,1,0,1,0,0,1
9914,5,4,0,0,1,0,1,0,0,0
9915,4,4,0,1,0,0,0,0,1,0
9916,4,3,0,0,1,0,1,0,0,1
9917,27,16,0,0,1,0,1,0,0,0
9918,27,15,0,0,1,0,0,1,0,0
9919,26,15,0,1,0,0,0,0,1,1
9920,28,22,0,0,1,0,0,0,1,0
9921,28,21,0,0,1,0,0,1,0,0
9922,29,21,0,0,0,1,1,0,0,1
9923,27,8,0,0,1,0,1,0,0,0
9924,28,8,0,0,0,1,1,0,0,0
9925,29,8,0,0,0,1,0,1,0,1
9926,5,2,0,0,1,0,1,0,0,0
9927,4,2,0,1,0,0,0,0,1,0
9928,4,3,1,0,0,0,0,0,1,1
9929,27,8,0,0,1,0,1,0,0,0
9930,28,8,0,0,0,1,1,0,0,0
9931,29,8,0,0,0,1,0,1,0,1
9932,26,2,0,1,0,0,0,0,1,0
9933,26,1,0,0,1,0,1,0,0,0
9934,26,0,0,0,1,0,0,1,0,1
9935,28,3,0,0,1,0,0,1,0,0
9936,28,2,0,0,1,0,0,1,0,0
9937,29,2,0,0,0,1,1,0,0,1
9938,28,3,0,0,1,0,0,0,1,0
9939,28,2,0,0,1,0,0,1,0,0
9940,29,2,0,0,0,1,1,0,0,1
9941,14,2,0,1,0,0,0,1,0,0
9942,14,1,0,0,1,0,1,0,0,0
9943,14,0,0,0,1,0,0,1,0,1
9944,28,3,0,0,1,0,0,0,1,0
9945,28,2,0,0,1,0,0,1,0,0
9946,29,2,0,0,0,1,1,0,0,1
9947,6,3,0,1,0,0,1,0,0,0
9948,5,3,0,1,0,0,0,1,0,0
9949,4,3,0,1,0,0,0,1,0,1
9950,28,9,1,0,0,0,1,0,0,0
9951,28,10,1,0,0,0,0,1,0,0
9952,29,10,0,0,0,1,0,0,1,1
9953,10,1,0,1,0,0,0,0,1,0
9954,9,1,0,1,0,0,0,1,0,0
9955,9,0,0,0,1,0,1,0,0,1
9956,27,16,0,1,0,0,1,0,0,0
9957,27,15,0,0,1,0,1,0,0,0
9958,26,15,0,1,0,0,0,0,1,1
9959,28,3,0,0,1,0,0,1,0,0
9960,28,2,0,0,1,0,0,1,0,0
9961,29,2,0,0,0,1,1,0,0,1
9962,27,8,1,0,0,0,1,0,0,0
9963,28,8,0,0,0,1,0,0,1,0
9964,29,8,0,0,0,1,0,1,0,1
9965,27,8,0,0,1,0,1,0,0,0
9966,28,8,0,0,0,1,1,0,0,0
9967,29,8,0,0,0,1,0,1,0,1
9968,27,16,0,1,0,0,0,0,1,0
9969,27,15,0,0,1,0,1,0,0,0
9970,26,15,0,1,0,0,0,0,1,1
9971,27,8,1,0,0,0,1,0,0,0
9972,28,8,0,0,0,1,0,0,1,0
9973,29,8,0,0,0,1,0,1,0,1
9974,8,1,0,1,0,0,0,1,0,0
9975,7,1,0,1,0,0,0,1,0,0
9976,7,0,0,0,1,0,1,0,0,1
9977,27,16,0,1,0,0,1,0,0,0
9978,27,15,0,0,1,0,1,0,0,0
9979,26,15,0,1,0,0,0,0,1,1
9980,9,1,0,0,0,1,0,1,0,0
9981,10,1,0,0,0,1,0,1,0,0
9982,10,0,0,0,1,0,0,0,1,1
9983,10,25,0,1,0,0,0,1,0,0
9984,10,26,1,0,0,0,0,0,1,0
9985,10,27,1,0,0,0,0,1,0,1
9986,2,10,0,0,1,0,0,0,1,0
9987,1,10,0,1,0,0,0,0,1,0
9988,0,10,0,1,0,0,0,1,0,1
9989,27,16,0,0,1,0,0,1,0,0
9990,27,15,0,0,1,0,0,1,0,0
9991,26,15,0,1,0,0,0,0,1,1
9992,5,4,0,1,0,0,1,0,0,0
9993,4,4,0,1,0,0,0,1,0,0
9994,4,3,0,0,1,0,1,0,0,1
9995,10,28,0,1,0,0,0,1,0,0
9996,9,28,0,1,0,0,0,1,0,0
9997,9,27,0,0,1,0,1,0,0,1
9998,27,16,0,1,0,0,0,0,1,0
